image,quality
2633_left,1
2633_right,1
2635_left,1
2635_right,1
2640_left,1
2640_right,1
2641_left,1
2641_right,1
2642_left,1
2642_right,1
2643_left,1
2643_right,1
2646_left,1
2646_right,1
2648_left,1
2648_right,1
2650_left,1
2650_right,1
2652_left,1
2652_right,1
2655_left,1
2655_right,1
2656_left,1
2656_right,1
2660_left,1
2660_right,1
2662_left,1
2662_right,1
2664_left,0
2664_right,0
2666_left,1
2666_right,1
2668_left,1
2668_right,1
2669_left,1
2669_right,1
2670_left,1
2670_right,1
2675_left,1
2675_right,1
2676_left,1
2676_right,1
2677_left,1
2677_right,1
2678_left,1
2678_right,1
2683_left,1
2683_right,1
2684_left,1
2684_right,1
2687_left,1
2687_right,1
2689_left,1
2689_right,1
2691_left,1
2691_right,1
2693_left,1
2693_right,1
2695_left,1
2695_right,1
2697_left,1
2697_right,1
2701_left,1
2701_right,1
2702_left,1
2702_right,1
2703_left,1
2703_right,1
2705_left,1
2705_right,1
2706_left,1
2706_right,1
2710_left,1
2710_right,1
2712_left,1
2712_right,1
2714_left,1
2714_right,1
2721_left,1
2721_right,1
2724_left,1
2724_right,1
2726_left,1
2726_right,1
2728_left,1
2728_right,1
2729_left,1
2729_right,1
2731_left,1
2731_right,1
2734_left,1
2734_right,1
2735_left,1
2735_right,1
2736_left,1
2736_right,1
2743_left,1
2743_right,1
2744_left,1
2744_right,1
2749_left,1
2749_right,1
2754_left,1
2754_right,1
2755_left,1
2755_right,1
2756_left,1
2756_right,1
2758_left,1
2758_right,1
2765_left,1
2765_right,1
2767_left,1
2767_right,1
2768_left,1
2768_right,1
2774_left,1
2774_right,1
2776_left,1
2776_right,1
2778_left,1
2778_right,1
2780_left,1
2780_right,1
2785_left,1
2785_right,1
2791_left,1
2791_right,1
2793_left,1
2793_right,1
2794_left,1
2794_right,1
2795_left,1
2795_right,1
2796_left,1
2796_right,1
2798_left,1
2798_right,1
2801_left,1
2801_right,1
2802_left,1
2802_right,1
2804_left,1
2804_right,1
2806_left,1
2806_right,1
2807_left,1
2807_right,1
2810_left,1
2810_right,1
2812_left,1
2812_right,1
2813_left,1
2813_right,1
2814_left,1
2814_right,1
2815_left,1
2815_right,1
2817_left,1
2817_right,1
2818_left,1
2818_right,1
2820_left,1
2820_right,1
2823_left,1
2823_right,1
2824_left,1
2824_right,1
2826_left,1
2826_right,1
2829_left,1
2829_right,1
2830_left,1
2830_right,1
2831_left,1
2831_right,1
2838_left,1
2838_right,1
2839_left,1
2839_right,1
2840_left,1
2840_right,1
2842_left,1
2842_right,1
2844_left,1
2844_right,1
2846_left,1
2846_right,1
2847_left,1
2847_right,1
2848_left,1
2848_right,1
2851_left,1
2851_right,1
2853_left,1
2853_right,1
2857_left,1
2857_right,0
2858_left,1
2858_right,1
2859_left,1
2859_right,1
2860_left,1
2860_right,1
2862_left,1
2862_right,1
2865_left,1
2865_right,1
2869_left,1
2869_right,1
2872_left,1
2872_right,1
2874_left,1
2874_right,1
2877_left,1
2877_right,1
2879_left,1
2879_right,1
2880_left,1
2880_right,1
2881_left,0
2881_right,1
2886_left,1
2886_right,1
2887_left,1
2887_right,1
2888_left,1
2888_right,1
2889_left,1
2889_right,1
2893_left,1
2893_right,1
2895_left,1
2895_right,1
2897_left,1
2897_right,1
2901_left,1
2901_right,1
2903_left,0
2903_right,1
2905_left,1
2905_right,1
2908_left,1
2908_right,1
2910_left,1
2910_right,1
2911_left,1
2911_right,1
2916_left,1
2916_right,1
2918_left,1
2918_right,1
2923_left,1
2923_right,1
2933_left,1
2933_right,1
2946_left,1
2946_right,1
2947_left,1
2947_right,1
2949_left,1
2949_right,1
2952_left,1
2952_right,1
2953_left,1
2953_right,1
2954_left,1
2954_right,1
2956_left,1
2956_right,1
2957_left,1
2957_right,1
2961_left,1
2961_right,1
2962_left,1
2962_right,1
2963_left,1
2963_right,1
2964_left,1
2964_right,1
2965_left,1
2965_right,1
2966_left,1
2966_right,1
2969_left,1
2969_right,1
2970_left,1
2970_right,1
2972_left,1
2972_right,1
2973_left,1
2973_right,1
2976_left,1
2976_right,1
2978_left,1
2978_right,1
2980_left,1
2980_right,1
2982_left,1
2982_right,1
2984_left,1
2984_right,1
2986_left,0
2986_right,1
2990_left,1
2990_right,1
2992_left,1
2992_right,1
2996_left,1
2996_right,1
2997_left,1
2997_right,1
2999_left,1
2999_right,1
3000_left,1
3000_right,1
3001_left,1
3001_right,1
3011_left,0
3011_right,1
3017_left,1
3017_right,1
3018_left,1
3018_right,1
3020_left,1
3020_right,1
3021_left,1
3021_right,1
3022_left,1
3022_right,1
3023_left,1
3023_right,1
3026_left,1
3026_right,1
3029_left,1
3029_right,1
3031_left,1
3031_right,1
3034_left,1
3034_right,1
3040_left,1
3040_right,1
3043_left,1
3043_right,1
3053_left,1
3053_right,1
3058_left,1
3058_right,1
3059_left,1
3059_right,1
3060_left,1
3060_right,1
3061_left,1
3061_right,1
3062_left,0
3062_right,0
3064_left,1
3064_right,1
3065_left,1
3065_right,1
3067_left,1
3067_right,1
3070_left,1
3070_right,1
3072_left,1
3072_right,1
3074_left,1
3074_right,1
3076_left,1
3076_right,1
3078_left,1
3078_right,1
3080_left,1
3080_right,1
3082_left,1
3082_right,1
3088_left,1
3088_right,1
3089_left,1
3089_right,1
3094_left,1
3094_right,1
3096_left,1
3096_right,1
3100_left,1
3100_right,1
3101_left,1
3101_right,1
3103_left,1
3103_right,1
3104_left,1
3104_right,1
3106_left,1
3106_right,1
3112_left,1
3112_right,1
3114_left,1
3114_right,1
3116_left,1
3116_right,1
3121_left,1
3121_right,1
3123_left,1
3123_right,1
3124_left,1
3124_right,1
3130_left,1
3130_right,1
3135_left,1
3135_right,1
3139_left,1
3139_right,1
3141_left,1
3141_right,1
3142_left,1
3142_right,1
3144_left,1
3144_right,1
3146_left,1
3146_right,1
3148_left,1
3148_right,1
3149_left,1
3149_right,1
3159_left,1
3159_right,1
3160_left,1
3160_right,1
3163_left,1
3163_right,1
3166_left,1
3166_right,1
3167_left,1
3167_right,1
3170_left,1
3170_right,1
3174_left,1
3174_right,1
3177_left,1
3177_right,1
3185_left,1
3185_right,1
3189_left,1
3189_right,1
3192_left,1
3192_right,1
3194_left,1
3194_right,1
3196_left,1
3196_right,1
3197_left,1
3197_right,1
3202_left,1
3202_right,1
3204_left,1
3204_right,1
3211_left,1
3211_right,1
3212_left,0
3212_right,1
3213_left,1
3213_right,1
3216_left,1
3216_right,1
3220_left,1
3220_right,1
3224_left,1
3224_right,1
3227_left,1
3227_right,1
3228_left,1
3228_right,1
3232_left,1
3232_right,1
3237_left,1
3237_right,1
3241_left,1
3241_right,1
3249_left,1
3249_right,1
3250_left,1
3250_right,1
3251_left,1
3251_right,1
3265_left,1
3265_right,1
3266_left,1
3266_right,1
3267_left,1
3267_right,1
3271_left,1
3271_right,1
3273_left,1
3273_right,1
3275_left,1
3275_right,0
3276_left,1
3276_right,1
3280_left,1
3280_right,1
3283_left,1
3283_right,1
3284_left,1
3284_right,1
3286_left,1
3286_right,1
3287_left,1
3287_right,1
3290_left,1
3290_right,1
3295_left,1
3295_right,1
3296_left,1
3296_right,1
3298_left,1
3298_right,1
3300_left,1
3300_right,1
3301_left,1
3301_right,1
3303_left,1
3303_right,1
3305_left,0
3305_right,1
3306_left,1
3306_right,1
3307_left,1
3307_right,1
3308_left,1
3308_right,1
3312_left,1
3312_right,1
3317_left,1
3317_right,1
3319_left,1
3319_right,1
3320_left,1
3320_right,1
3321_left,1
3321_right,1
3324_left,1
3324_right,1
3325_left,1
3325_right,1
3326_left,0
3326_right,1
3327_left,1
3327_right,1
3329_left,1
3329_right,1
3331_left,1
3331_right,1
3332_left,1
3332_right,1
3333_left,1
3333_right,1
3334_left,1
3334_right,1
3335_left,1
3335_right,1
3337_left,1
3337_right,1
3339_left,1
3339_right,1
3341_left,0
3341_right,1
3343_left,1
3343_right,1
3344_left,1
3344_right,1
3345_left,1
3345_right,1
3346_left,1
3346_right,1
3347_left,1
3347_right,1
3348_left,1
3348_right,1
3355_left,1
3355_right,1
3356_left,1
3356_right,1
3358_left,1
3358_right,1
3359_left,1
3359_right,1
3365_left,1
3365_right,1
3370_left,1
3370_right,1
3371_left,1
3371_right,1
3372_left,1
3372_right,1
3375_left,1
3375_right,1
3376_left,1
3376_right,1
3378_left,1
3378_right,1
3379_left,1
3379_right,1
3381_left,1
3381_right,1
3382_left,0
3382_right,0
3385_left,1
3385_right,1
3387_left,0
3387_right,1
3391_left,1
3391_right,1
3393_left,1
3393_right,1
3395_left,1
3395_right,1
3397_left,1
3397_right,1
3400_left,1
3400_right,1
3401_left,0
3401_right,1
3405_left,0
3405_right,1
3406_left,1
3406_right,1
3408_left,1
3408_right,1
3412_left,1
3412_right,1
3413_left,1
3413_right,1
3415_left,1
3415_right,1
3416_left,1
3416_right,1
3417_left,1
3417_right,1
3418_left,1
3418_right,1
3419_left,1
3419_right,1
3420_left,1
3420_right,1
3422_left,1
3422_right,1
3423_left,1
3423_right,1
3429_left,0
3429_right,1
3432_left,1
3432_right,1
3434_left,1
3434_right,1
3439_left,1
3439_right,0
3440_left,1
3440_right,0
3444_left,1
3444_right,1
3446_left,1
3446_right,1
3447_left,1
3447_right,1
3449_left,1
3449_right,1
3451_left,1
3451_right,1
3453_left,1
3453_right,1
3454_left,1
3454_right,1
3459_left,1
3459_right,1
3461_left,1
3461_right,1
3462_left,1
3462_right,1
3464_left,1
3464_right,1
3468_left,1
3468_right,1
3469_left,1
3469_right,1
3472_left,1
3472_right,1
3473_left,0
3473_right,1
3478_left,1
3478_right,1
3479_left,1
3479_right,1
3485_left,1
3485_right,1
3491_left,1
3491_right,1
3496_left,1
3496_right,1
3501_left,1
3501_right,1
3506_left,1
3506_right,1
3508_left,1
3508_right,1
3509_left,1
3509_right,1
3511_left,1
3511_right,1
3513_left,1
3513_right,1
3515_left,1
3515_right,1
3518_left,1
3518_right,1
3519_left,1
3519_right,1
3520_left,1
3520_right,1
3523_left,1
3523_right,1
3525_left,0
3525_right,1
3526_left,1
3526_right,1
3527_left,1
3527_right,1
3530_left,1
3530_right,1
3531_left,1
3531_right,1
3533_left,1
3533_right,1
3541_left,1
3541_right,1
3542_left,1
3542_right,1
3543_left,1
3543_right,1
3553_left,1
3553_right,1
3554_left,1
3554_right,1
3557_left,0
3557_right,1
3558_left,1
3558_right,1
3560_left,1
3560_right,1
3562_left,1
3562_right,1
3563_left,1
3563_right,1
3564_left,1
3564_right,1
3567_left,1
3567_right,1
3569_left,1
3569_right,1
3570_left,0
3570_right,0
3572_left,1
3572_right,1
3575_left,1
3575_right,1
3578_left,1
3578_right,1
3579_left,1
3579_right,1
3580_left,1
3580_right,1
3581_left,1
3581_right,1
3585_left,1
3585_right,1
3587_left,1
3587_right,1
3592_left,1
3592_right,1
3593_left,1
3593_right,1
3595_left,1
3595_right,1
3598_left,1
3598_right,1
3600_left,1
3600_right,1
3601_left,1
3601_right,1
3605_left,1
3605_right,1
3606_left,1
3606_right,1
3607_left,1
3607_right,1
3608_left,1
3608_right,1
3610_left,1
3610_right,1
3611_left,1
3611_right,0
3612_left,1
3612_right,1
3614_left,1
3614_right,1
3615_left,1
3615_right,1
3619_left,1
3619_right,1
3621_left,0
3621_right,0
3622_left,1
3622_right,1
3623_left,1
3623_right,1
3634_left,1
3634_right,1
3636_left,1
3636_right,1
3639_left,0
3639_right,1
3640_left,1
3640_right,1
3641_left,1
3641_right,1
3643_left,1
3643_right,1
3646_left,1
3646_right,1
3648_left,1
3648_right,1
3650_left,1
3650_right,1
3651_left,1
3651_right,1
3652_left,1
3652_right,1
3653_left,1
3653_right,1
3654_left,1
3654_right,1
3655_left,1
3655_right,1
3657_left,1
3657_right,1
3660_left,1
3660_right,1
3661_left,1
3661_right,1
3662_left,1
3662_right,1
3671_left,1
3671_right,1
3673_left,1
3673_right,1
3677_left,1
3677_right,1
3682_left,1
3682_right,1
3687_left,1
3687_right,1
3688_left,1
3688_right,1
3692_left,1
3692_right,1
3693_left,1
3693_right,1
3695_left,1
3695_right,1
3697_left,1
3697_right,1
3698_left,1
3698_right,1
3699_left,1
3699_right,1
3700_left,1
3700_right,1
3703_left,1
3703_right,1
3706_left,1
3706_right,1
3708_left,1
3708_right,1
3710_left,1
3710_right,1
3712_left,1
3712_right,1
3721_left,1
3721_right,1
3722_left,1
3722_right,1
3723_left,1
3723_right,1
3726_left,1
3726_right,1
3727_left,1
3727_right,1
3738_left,1
3738_right,1
3740_left,1
3740_right,1
3741_left,1
3741_right,1
3742_left,1
3742_right,1
3743_left,1
3743_right,1
3744_left,1
3744_right,1
3748_left,1
3748_right,1
3749_left,1
3749_right,1
3750_left,0
3750_right,0
3752_left,1
3752_right,1
3754_left,1
3754_right,1
3755_left,1
3755_right,1
3757_left,1
3757_right,1
3758_left,1
3758_right,1
3759_left,1
3759_right,1
3762_left,1
3762_right,1
3766_left,1
3766_right,1
3767_left,1
3767_right,1
3769_left,1
3769_right,1
3773_left,1
3773_right,1
3774_left,1
3774_right,1
3778_left,1
3778_right,1
3779_left,1
3779_right,1
3780_left,1
3780_right,1
3782_left,1
3782_right,1
3783_left,0
3783_right,0
3786_left,1
3786_right,1
3795_left,1
3795_right,1
3797_left,1
3797_right,1
3798_left,1
3798_right,1
3799_left,1
3799_right,1
3802_left,1
3802_right,1
3806_left,1
3806_right,1
3808_left,1
3808_right,1
3812_left,1
3812_right,1
3818_left,1
3818_right,1
3823_left,1
3823_right,1
3824_left,1
3824_right,1
3825_left,1
3825_right,1
3829_left,0
3829_right,1
3830_left,1
3830_right,1
3831_left,1
3831_right,1
3832_left,1
3832_right,1
3838_left,1
3838_right,1
3844_left,1
3844_right,1
3846_left,1
3846_right,1
3848_left,1
3848_right,1
3851_left,0
3851_right,0
3852_left,1
3852_right,1
3856_left,1
3856_right,1
3857_left,1
3857_right,1
3858_left,1
3858_right,1
3861_left,1
3861_right,1
3862_left,1
3862_right,1
3865_left,1
3865_right,1
3866_left,1
3866_right,1
3868_left,1
3868_right,1
3871_left,1
3871_right,1
3872_left,1
3872_right,1
3873_left,1
3873_right,1
3877_left,1
3877_right,1
3880_left,1
3880_right,1
3884_left,1
3884_right,1
3888_left,1
3888_right,1
3889_left,1
3889_right,1
3892_left,1
3892_right,1
3893_left,1
3893_right,1
3894_left,1
3894_right,1
3895_left,1
3895_right,1
3896_left,1
3896_right,1
3897_left,1
3897_right,1
3898_left,1
3898_right,1
3907_left,1
3907_right,1
3908_left,1
3908_right,1
3909_left,1
3909_right,1
3910_left,1
3910_right,1
3914_left,1
3914_right,1
3918_left,1
3918_right,1
3924_left,1
3924_right,1
3926_left,1
3926_right,1
3930_left,1
3930_right,1
3932_left,1
3932_right,1
3933_left,1
3933_right,1
3936_left,1
3936_right,1
3937_left,1
3937_right,1
3938_left,1
3938_right,0
3940_left,1
3940_right,1
3948_left,1
3948_right,1
3957_left,1
3957_right,1
3960_left,1
3960_right,1
3967_left,1
3967_right,1
3970_left,1
3970_right,1
3973_left,1
3973_right,1
3977_left,1
3977_right,1
3981_left,1
3981_right,1
3983_left,1
3983_right,1
3984_left,1
3984_right,1
3986_left,0
3986_right,0
3988_left,1
3988_right,1
3989_left,1
3989_right,1
3992_left,1
3992_right,1
3993_left,1
3993_right,1
3994_left,1
3994_right,1
3995_left,1
3995_right,1
4001_left,1
4001_right,1
4002_left,1
4002_right,1
4003_left,1
4003_right,1
4005_left,1
4005_right,1
4009_left,1
4009_right,1
4021_left,1
4021_right,1
4025_left,1
4025_right,1
4034_left,1
4034_right,1
4035_left,1
4035_right,1
4036_left,1
4036_right,1
4041_left,1
4041_right,1
4043_left,0
4043_right,0
4046_left,1
4046_right,1
4048_left,1
4048_right,1
4049_left,1
4049_right,1
4053_left,1
4053_right,1
4058_left,1
4058_right,1
4060_left,1
4060_right,1
4062_left,1
4062_right,1
4064_left,1
4064_right,1
4065_left,1
4065_right,1
4066_left,1
4066_right,1
4069_left,1
4069_right,1
4070_left,1
4070_right,1
4071_left,1
4071_right,1
4077_left,1
4077_right,1
4078_left,1
4078_right,1
4080_left,1
4080_right,1
4082_left,1
4082_right,1
4085_left,1
4085_right,1
4086_left,1
4086_right,0
4090_left,1
4090_right,1
4092_left,1
4092_right,1
4095_left,1
4095_right,1
4098_left,1
4098_right,1
4113_left,1
4113_right,1
4116_left,1
4116_right,1
4121_left,1
4121_right,1
4122_left,1
4122_right,1
4123_left,1
4123_right,1
4125_left,1
4125_right,0
4127_left,1
4127_right,1
4129_left,1
4129_right,1
4130_left,1
4130_right,1
4132_left,1
4132_right,1
4133_left,1
4133_right,1
4134_left,1
4134_right,1
4135_left,1
4135_right,1
4139_left,1
4139_right,1
4140_left,1
4140_right,1
4148_left,1
4148_right,1
4149_left,1
4149_right,1
4155_left,1
4155_right,1
4157_left,1
4157_right,1
4158_left,1
4158_right,1
4160_left,1
4160_right,1
4161_left,1
4161_right,1
4162_left,1
4162_right,1
4163_left,1
4163_right,1
4165_left,1
4165_right,1
4167_left,1
4167_right,1
4175_left,1
4175_right,1
4178_left,0
4178_right,1
4181_left,1
4181_right,1
4182_left,1
4182_right,1
4184_left,1
4184_right,1
4186_left,1
4186_right,1
4190_left,1
4190_right,1
4191_left,1
4191_right,1
4194_left,1
4194_right,1
4195_left,1
4195_right,1
4196_left,1
4196_right,1
4197_left,0
4197_right,0
4199_left,1
4199_right,1
4200_left,1
4200_right,1
4202_left,1
4202_right,1
4203_left,1
4203_right,1
4204_left,1
4204_right,1
4206_left,1
4206_right,1
4212_left,1
4212_right,1
4214_left,1
4214_right,1
4216_left,1
4216_right,1
4217_left,1
4217_right,1
4223_left,1
4223_right,1
4227_left,1
4227_right,1
4230_left,1
4230_right,1
4232_left,1
4232_right,1
4233_left,1
4233_right,1
4237_left,1
4237_right,1
4242_left,1
4242_right,1
4244_left,1
4244_right,1
4249_left,1
4249_right,1
4252_left,1
4252_right,1
4253_left,1
4253_right,1
4255_left,1
4255_right,1
4257_left,1
4257_right,1
4258_left,1
4258_right,1
4261_left,1
4261_right,1
4266_left,1
4266_right,1
4269_left,1
4269_right,1
4270_left,1
4270_right,1
4274_left,0
4274_right,1
4275_left,1
4275_right,1
4276_left,1
4276_right,1
4282_left,1
4282_right,1
4285_left,1
4285_right,1
4289_left,1
4289_right,1
4290_left,1
4290_right,1
4294_left,1
4294_right,1
4299_left,1
4299_right,1
4300_left,1
4300_right,1
4301_left,1
4301_right,1
4302_left,1
4302_right,1
4304_left,1
4304_right,1
4306_left,1
4306_right,1
4307_left,0
4307_right,1
4311_left,1
4311_right,1
4312_left,1
4312_right,0
4314_left,1
4314_right,1
4317_left,1
4317_right,1
4318_left,1
4318_right,1
4322_left,1
4322_right,0
4323_left,1
4323_right,1
4324_left,1
4324_right,1
4326_left,1
4326_right,1
4327_left,1
4327_right,1
4329_left,1
4329_right,1
4335_left,0
4335_right,0
4349_left,1
4349_right,1
4351_left,1
4351_right,1
4352_left,1
4352_right,1
4354_left,1
4354_right,1
4357_left,1
4357_right,1
4358_left,1
4358_right,1
4362_left,1
4362_right,1
4364_left,1
4364_right,1
4366_left,1
4366_right,1
4367_left,1
4367_right,1
4370_left,1
4370_right,1
4374_left,1
4374_right,1
4375_left,1
4375_right,1
4376_left,1
4376_right,1
4380_left,1
4380_right,1
4381_left,1
4381_right,1
4383_left,1
4383_right,1
4385_left,1
4385_right,1
4390_left,1
4390_right,1
4391_left,1
4391_right,1
4394_left,1
4394_right,1
4395_left,1
4395_right,1
4398_left,1
4398_right,1
4399_left,1
4399_right,1
4400_left,1
4400_right,1
4403_left,1
4403_right,1
4404_left,1
4404_right,1
4409_left,1
4409_right,1
4416_left,1
4416_right,1
4418_left,1
4418_right,1
4419_left,1
4419_right,1
4421_left,1
4421_right,1
4424_left,1
4424_right,1
4434_left,1
4434_right,1
4436_left,1
4436_right,1
4437_left,1
4437_right,1
4443_left,0
4443_right,0
4444_left,1
4444_right,1
4448_left,1
4448_right,1
4450_left,1
4450_right,1
4452_left,1
4452_right,1
4460_left,1
4460_right,1
4462_left,1
4462_right,1
4464_left,1
4464_right,1
4466_left,1
4466_right,1
4470_left,1
4470_right,1
4471_left,1
4471_right,1
4472_left,1
4472_right,1
4475_left,1
4475_right,1
4478_left,1
4478_right,1
4479_left,1
4479_right,1
4482_left,1
4482_right,1
4484_left,1
4484_right,1
4485_left,1
4485_right,1
4488_left,1
4488_right,1
4490_left,1
4490_right,1
4491_left,1
4491_right,1
4495_left,1
4495_right,1
4496_left,1
4496_right,1
4497_left,1
4497_right,1
4498_left,1
4498_right,1
4499_left,1
4499_right,1
4506_left,1
4506_right,1
4508_left,1
4508_right,1
4513_left,1
4513_right,1
4514_left,1
4514_right,1
4518_left,1
4518_right,1
4519_left,1
4519_right,1
4523_left,1
4523_right,1
4524_left,1
4524_right,1
4526_left,1
4526_right,0
4527_left,1
4527_right,1
4531_left,1
4531_right,1
4532_left,1
4532_right,1
4533_left,1
4533_right,1
4534_left,1
4534_right,1
4535_left,1
4535_right,1
4538_left,1
4538_right,1
4544_left,1
4544_right,1
4545_left,1
4545_right,1
4548_left,1
4548_right,1
4550_left,1
4550_right,1
4551_left,1
4551_right,1
4555_left,1
4555_right,1
4558_left,0
4558_right,0
4559_left,0
4559_right,1
4561_left,1
4561_right,1
4563_left,1
4563_right,1
4567_left,1
4567_right,1
4568_left,0
4568_right,1
4569_left,1
4569_right,1
4570_left,1
4570_right,1
4571_left,1
4571_right,1
4581_left,1
4581_right,1
4582_left,1
4582_right,1
4583_left,0
4583_right,0
4584_left,1
4584_right,1
4593_left,0
4593_right,1
